ERR2204265	7750882544	bam	illumina
ERR3316087	7768497448	bam	illumina
ERR3316123	6440624075	bam	illumina
ERR3316169	6607263642	bam	illumina
ERR3316171	8040753473	bam	illumina
ERR3332430	6461323174	bam	illumina
ERR3332502	5276868714	bam	illumina
ERR4162187	11587630477	bam	illumina
ERR4183335	5439440607	bam	illumina
ERR4183370	5339485899	bam	illumina
ERR4183411	8139905493	bam	illumina
SRR11773636	39076502220	bam	illumina
SRR16708361	2461580614	bam	illumina
SRR22566726	5607334420	bam	illumina
SRR22566727	8411419658	bam	illumina
SRR25655883	4673039253	bam	illumina
SRR25655945	21376060171	bam	illumina
SRR25728151	1216745034	bam	illumina
SRR25739586	910522089	bam	illumina
SRR25740020	1433294554	bam	illumina
SRR25740145	4479135543	bam	illumina
SRR25740398	12165053978	bam	illumina
SRR25741884	20697792692	bam	illumina
SRR25741982	21949574095	bam	illumina
SRR25745629	4985929033	bam	illumina
SRR25745708	29239119566	bam	illumina
SRR25746014	2147765676	bam	illumina
SRR25746037	1940595878	bam	illumina
SRR25747816	7272375169	bam	illumina
SRR25748129	9296076118	bam	illumina
SRR25748453	22265581761	bam	illumina
SRR25748633	15724399797	bam	illumina
SRR25750764	10665094720	bam	illumina
SRR27847756	1736673707	bam	illumina
SRR28395638	38121500268	bam	illumina
SRR28415499	22014383376	bam	illumina
SRR6691953	5089749972	bam	illumina
ERR2204265	5875236355	cram	illumina
ERR3316087	5981906990	cram	illumina
ERR3316123	5015619279	cram	illumina
ERR3316169	5107717937	cram	illumina
ERR3316171	6202328177	cram	illumina
ERR3332430	4941173096	cram	illumina
ERR3332502	4132995050	cram	illumina
ERR4162187	9042934631	cram	illumina
ERR4183335	4257884312	cram	illumina
ERR4183370	4256348551	cram	illumina
ERR4183411	6170149046	cram	illumina
SRR11773636	29107308877	cram	illumina
SRR16708361	1999039079	cram	illumina
SRR22566726	4224530403	cram	illumina
SRR22566727	6330420123	cram	illumina
SRR25655883	4065937022	cram	illumina
SRR25655945	18729384453	cram	illumina
SRR25728151	1096928451	cram	illumina
SRR25739586	826028726	cram	illumina
SRR25740020	1294508841	cram	illumina
SRR25740145	3957821772	cram	illumina
SRR25740398	10768868261	cram	illumina
SRR25741884	18210123854	cram	illumina
SRR25741982	19584852971	cram	illumina
SRR25745629	4568012014	cram	illumina
SRR25745708	25735421401	cram	illumina
SRR25746014	1915333867	cram	illumina
SRR25746037	1726006828	cram	illumina
SRR25747816	6690027322	cram	illumina
SRR25748129	8122250363	cram	illumina
SRR25748453	19438511797	cram	illumina
SRR25748633	13984356041	cram	illumina
SRR25750764	9368032622	cram	illumina
SRR27847756	1525577520	cram	illumina
SRR28395638	33417058369	cram	illumina
SRR28415499	19408180231	cram	illumina
SRR6691953	3787854486	cram	illumina
ERR2204265	20000190587	fasta	illumina
ERR3316087	19446562841	fasta	illumina
ERR3316123	17866728436	fasta	illumina
ERR3316169	18528247465	fasta	illumina
ERR3316171	22184617397	fasta	illumina
ERR3332430	15861718578	fasta	illumina
ERR3332502	13873001160	fasta	illumina
ERR4162187	30254721560	fasta	illumina
ERR4183335	13084192261	fasta	illumina
ERR4183370	15015498849	fasta	illumina
ERR4183411	20819866920	fasta	illumina
SRR11773636	86173218631	fasta	illumina
SRR16708361	8030044319	fasta	illumina
SRR22566726	15239545749	fasta	illumina
SRR22566727	22819013277	fasta	illumina
SRR25655883	22531415301	fasta	illumina
SRR25655945	84253331298	fasta	illumina
SRR25728151	6033944874	fasta	illumina
SRR25739586	4869996051	fasta	illumina
SRR25740020	7129495398	fasta	illumina
SRR25740145	21511998284	fasta	illumina
SRR25740398	60145654942	fasta	illumina
SRR25741884	82053094644	fasta	illumina
SRR25741982	88579306098	fasta	illumina
SRR25745629	25309151565	fasta	illumina
SRR25745708	115920516762	fasta	illumina
SRR25746014	11298050179	fasta	illumina
SRR25746037	10323901907	fasta	illumina
SRR25747816	37304665265	fasta	illumina
SRR25748129	45252651720	fasta	illumina
SRR25748453	87469657050	fasta	illumina
SRR25748633	75280838593	fasta	illumina
SRR25750764	51778230290	fasta	illumina
SRR27847756	8434654746	fasta	illumina
SRR28395638	150360596473	fasta	illumina
SRR28415499	87253575223	fasta	illumina
SRR6691953	10508458396	fasta	illumina
ERR2204265	5380232767	fasta.gz	illumina
ERR3316087	4857658782	fasta.gz	illumina
ERR3316123	4590530580	fasta.gz	illumina
ERR3316169	4937021475	fasta.gz	illumina
ERR3316171	5899412049	fasta.gz	illumina
ERR3332430	4245306504	fasta.gz	illumina
ERR3332502	3584960631	fasta.gz	illumina
ERR4162187	7784589925	fasta.gz	illumina
ERR4183335	3197268157	fasta.gz	illumina
ERR4183370	3750570363	fasta.gz	illumina
ERR4183411	5641404940	fasta.gz	illumina
SRR11773636	24434935345	fasta.gz	illumina
SRR16708361	2179633867	fasta.gz	illumina
SRR22566726	4266698892	fasta.gz	illumina
SRR22566727	6380960866	fasta.gz	illumina
SRR25655883	5841009601	fasta.gz	illumina
SRR25655945	23475971352	fasta.gz	illumina
SRR25728151	1525578977	fasta.gz	illumina
SRR25739586	1152351102	fasta.gz	illumina
SRR25740020	1793583716	fasta.gz	illumina
SRR25740145	5614741788	fasta.gz	illumina
SRR25740398	15110207492	fasta.gz	illumina
SRR25741884	22783838379	fasta.gz	illumina
SRR25741982	23911025030	fasta.gz	illumina
SRR25745629	6161121200	fasta.gz	illumina
SRR25745708	32299880745	fasta.gz	illumina
SRR25746014	2656128806	fasta.gz	illumina
SRR25746037	2396125678	fasta.gz	illumina
SRR25747816	9177053143	fasta.gz	illumina
SRR25748129	11585656436	fasta.gz	illumina
SRR25748453	24635303874	fasta.gz	illumina
SRR25748633	19445036710	fasta.gz	illumina
SRR25750764	13278123028	fasta.gz	illumina
SRR27847756	2176039764	fasta.gz	illumina
SRR28395638	41880439628	fasta.gz	illumina
SRR28415499	24114255193	fasta.gz	illumina
SRR6691953	2972824105	fasta.gz	illumina
ERR2204265	35061128633	fastq	illumina
ERR3316087	34164250287	fastq	illumina
ERR3316123	31388819018	fastq	illumina
ERR3316169	32550998515	fastq	illumina
ERR3316171	38966156941	fastq	illumina
ERR3332430	27867740606	fastq	illumina
ERR3332502	24373709686	fastq	illumina
ERR4162187	53110390858	fastq	illumina
ERR4183335	22987892991	fastq	illumina
ERR4183370	26380875487	fastq	illumina
ERR4183411	36574279440	fastq	illumina
SRR11773636	157322405201	fastq	illumina
SRR16708361	14733012129	fastq	illumina
SRR22566726	27943936371	fastq	illumina
SRR22566727	41794148379	fastq	illumina
SRR25655883	38684570535	fastq	illumina
SRR25655945	178002189359	fastq	illumina
SRR25728151	10374652322	fastq	illumina
SRR25739586	8374928097	fastq	illumina
SRR25740020	12256882740	fastq	illumina
SRR25740145	36966668592	fastq	illumina
SRR25740398	103132819675	fastq	illumina
SRR25741884	173883787450	fastq	illumina
SRR25741982	187135319294	fastq	illumina
SRR25745629	43477642829	fastq	illumina
SRR25745708	244932484154	fastq	illumina
SRR25746014	19418275215	fastq	illumina
SRR25746037	17745018071	fastq	illumina
SRR25747816	64046796835	fastq	illumina
SRR25748129	77492609625	fastq	illumina
SRR25748453	184847969754	fastq	illumina
SRR25748633	130892853056	fastq	illumina
SRR25750764	88863219924	fastq	illumina
SRR27847756	14499234344	fastq	illumina
SRR28395638	318430021661	fastq	illumina
SRR28415499	184835539672	fastq	illumina
SRR6691953	19315010318	fastq	illumina
ERR2204265	8689279846	fastq.gz	illumina
ERR3316087	8506424931	fastq.gz	illumina
ERR3316123	7220369227	fastq.gz	illumina
ERR3316169	7519623136	fastq.gz	illumina
ERR3316171	9106748299	fastq.gz	illumina
ERR3332430	7151578106	fastq.gz	illumina
ERR3332502	5886144467	fastq.gz	illumina
ERR4162187	12885216035	fastq.gz	illumina
ERR4183335	5929524940	fastq.gz	illumina
ERR4183370	5982653010	fastq.gz	illumina
ERR4183411	9108391138	fastq.gz	illumina
SRR11773636	42142103601	fastq.gz	illumina
SRR16708361	2859602776	fastq.gz	illumina
SRR22566726	6305999090	fastq.gz	illumina
SRR22566727	9454771454	fastq.gz	illumina
SRR25655883	6089414824	fastq.gz	illumina
SRR25655945	27771156488	fastq.gz	illumina
SRR25728151	1588043808	fastq.gz	illumina
SRR25739586	1196482363	fastq.gz	illumina
SRR25740020	1869248248	fastq.gz	illumina
SRR25740145	5838386672	fastq.gz	illumina
SRR25740398	15756651624	fastq.gz	illumina
SRR25741884	26832313261	fastq.gz	illumina
SRR25741982	28277966706	fastq.gz	illumina
SRR25745629	6403422451	fastq.gz	illumina
SRR25745708	37998490226	fastq.gz	illumina
SRR25746014	2756281574	fastq.gz	illumina
SRR25746037	2487944537	fastq.gz	illumina
SRR25747816	9531889658	fastq.gz	illumina
SRR25748129	12030759482	fastq.gz	illumina
SRR25748453	29017503153	fastq.gz	illumina
SRR25748633	20237013199	fastq.gz	illumina
SRR25750764	13879825564	fastq.gz	illumina
SRR27847756	2264416048	fastq.gz	illumina
SRR28395638	49778367903	fastq.gz	illumina
SRR28415499	28814745046	fastq.gz	illumina
SRR6691953	5372326068	fastq.gz	illumina
ERR2531128	1669353577	bam	pacbio
ERR2695071	1018668949	bam	pacbio
ERR2854329	990293946	bam	pacbio
ERR3041788	1471834975	bam	pacbio
ERR3130273	1748527126	bam	pacbio
ERR3313278	1554748170	bam	pacbio
ERR3313301	2267332375	bam	pacbio
ERR3313380	1586440904	bam	pacbio
ERR3313385	1494644563	bam	pacbio
SRR11747792	26626638999	bam	pacbio
SRR16708358	2990951581	bam	pacbio
SRR25382982	2493245307	bam	pacbio
SRR25384206	1914956173	bam	pacbio
SRR25655792	234330248	bam	pacbio
SRR25655840	258756043	bam	pacbio
SRR25655853	242099549	bam	pacbio
SRR25731320	18808926945	bam	pacbio
SRR25740156	1844398420	bam	pacbio
SRR25740403	34967656822	bam	pacbio
SRR25740404	13371051181	bam	pacbio
SRR25748136	14911875882	bam	pacbio
SRR25748588	375236363	bam	pacbio
SRR25748598	1330113491	bam	pacbio
SRR25748609	59410498	bam	pacbio
SRR25748640	483675888	bam	pacbio
SRR25748913	29017779707	bam	pacbio
SRR25750557	13236717838	bam	pacbio
SRR25750565	18829626288	bam	pacbio
SRR25750785	2591047813	bam	pacbio
SRR28561998	40654525505	bam	pacbio
SRR30032343	17266742303	bam	pacbio
SRR30035854	16322135004	bam	pacbio
SRR30142028	9858103520	bam	pacbio
SRR30223076	31872059830	bam	pacbio
SRR30239171	11080992528	bam	pacbio
SRR30360954	25298416391	bam	pacbio
SRR6691745	758438171	bam	pacbio
SRR6691767	1193110161	bam	pacbio
SRR6691771	878448174	bam	pacbio
SRR6691797	1131967448	bam	pacbio
SRR6691862	1693747493	bam	pacbio
SRR6691923	560223308	bam	pacbio
SRR6691955	912099464	bam	pacbio
SRR6691973	871536573	bam	pacbio
SRR6691977	1908434328	bam	pacbio
SRR6691978	1394001116	bam	pacbio
SRR6749919	718703522	bam	pacbio
ERR2531128	1584442819	cram	pacbio
ERR2695071	961322234	cram	pacbio
ERR2854329	936200614	cram	pacbio
ERR3041788	1388113400	cram	pacbio
ERR3130273	1658297412	cram	pacbio
ERR3313278	1484020627	cram	pacbio
ERR3313301	2167070836	cram	pacbio
ERR3313380	1529379334	cram	pacbio
ERR3313385	1444568071	cram	pacbio
SRR11747792	25161713045	cram	pacbio
SRR16708358	2873497369	cram	pacbio
SRR25382982	2404180906	cram	pacbio
SRR25384206	1824692181	cram	pacbio
SRR25655792	220243541	cram	pacbio
SRR25655840	244543203	cram	pacbio
SRR25655853	228288613	cram	pacbio
SRR25731320	18145665942	cram	pacbio
SRR25740156	1767566488	cram	pacbio
SRR25740403	34107459678	cram	pacbio
SRR25740404	13629009742	cram	pacbio
SRR25748136	14335628885	cram	pacbio
SRR25748588	357834588	cram	pacbio
SRR25748598	1260483501	cram	pacbio
SRR25748609	56550391	cram	pacbio
SRR25748640	456385515	cram	pacbio
SRR25748913	28063938974	cram	pacbio
SRR25750557	13370107706	cram	pacbio
SRR25750565	17605523789	cram	pacbio
SRR25750785	2495614949	cram	pacbio
SRR28561998	41088873895	cram	pacbio
SRR30032343	15344103485	cram	pacbio
SRR30035854	15741561362	cram	pacbio
SRR30142028	9333623827	cram	pacbio
SRR30223076	32567038559	cram	pacbio
SRR30239171	10432398065	cram	pacbio
SRR30360954	24103024892	cram	pacbio
SRR6691745	690004296	cram	pacbio
SRR6691767	1096122716	cram	pacbio
SRR6691771	799813457	cram	pacbio
SRR6691797	1031059017	cram	pacbio
SRR6691862	1574548966	cram	pacbio
SRR6691923	531573254	cram	pacbio
SRR6691955	833195519	cram	pacbio
SRR6691973	827320474	cram	pacbio
SRR6691977	1806975285	cram	pacbio
SRR6691978	1320032531	cram	pacbio
SRR6749919	650676476	cram	pacbio
ERR2531128	1865526995	fasta.gz	pacbio
ERR2695071	1133933868	fasta.gz	pacbio
ERR2854329	1106654036	fasta.gz	pacbio
ERR3041788	1643047792	fasta.gz	pacbio
ERR3130273	1954527934	fasta.gz	pacbio
ERR3313278	1723143274	fasta.gz	pacbio
ERR3313301	2517369928	fasta.gz	pacbio
ERR3313380	1773976440	fasta.gz	pacbio
ERR3313385	1672535497	fasta.gz	pacbio
SRR11747792	29733814476	fasta.gz	pacbio
SRR16708358	3381329579	fasta.gz	pacbio
SRR25382982	2787151593	fasta.gz	pacbio
SRR25384206	2144657418	fasta.gz	pacbio
SRR25655792	261896223	fasta.gz	pacbio
SRR25655840	288677800	fasta.gz	pacbio
SRR25655853	270090128	fasta.gz	pacbio
SRR25731320	21058747620	fasta.gz	pacbio
SRR25740156	2062138238	fasta.gz	pacbio
SRR25740403	39144007503	fasta.gz	pacbio
SRR25740404	7595921451	fasta.gz	pacbio
SRR25748136	16732384126	fasta.gz	pacbio
SRR25748588	418113301	fasta.gz	pacbio
SRR25748598	1480982769	fasta.gz	pacbio
SRR25748609	66327308	fasta.gz	pacbio
SRR25748640	538071014	fasta.gz	pacbio
SRR25748913	32577182803	fasta.gz	pacbio
SRR25750557	9614339145	fasta.gz	pacbio
SRR25750565	7380799926	fasta.gz	pacbio
SRR25750785	2906520788	fasta.gz	pacbio
SRR28561998	24386502872	fasta.gz	pacbio
SRR30032343	12225869398	fasta.gz	pacbio
SRR30035854	6238730224	fasta.gz	pacbio
SRR30142028	3644288175	fasta.gz	pacbio
SRR30223076	21525101321	fasta.gz	pacbio
SRR30239171	4617084450	fasta.gz	pacbio
SRR30360954	9653103600	fasta.gz	pacbio
SRR6691745	295806544	fasta.gz	pacbio
SRR6691767	464317252	fasta.gz	pacbio
SRR6691771	339725455	fasta.gz	pacbio
SRR6691797	435421377	fasta.gz	pacbio
SRR6691862	660495381	fasta.gz	pacbio
SRR6691923	624413684	fasta.gz	pacbio
SRR6691955	351189419	fasta.gz	pacbio
SRR6691973	972928549	fasta.gz	pacbio
SRR6691977	2128742624	fasta.gz	pacbio
SRR6691978	1552451075	fasta.gz	pacbio
SRR6749919	277079835	fasta.gz	pacbio
ERR2531128	6489811077	fasta	pacbio
ERR2695071	3906414540	fasta	pacbio
ERR2854329	3812200858	fasta	pacbio
ERR3041788	5653707650	fasta	pacbio
ERR3130273	6754148955	fasta	pacbio
ERR3313278	6006255653	fasta	pacbio
ERR3313301	8876864152	fasta	pacbio
ERR3313380	6199906026	fasta	pacbio
ERR3313385	5859107932	fasta	pacbio
SRR11747792	102783207826	fasta	pacbio
SRR16708358	11827234799	fasta	pacbio
SRR25382982	9895530925	fasta	pacbio
SRR25384206	7443140103	fasta	pacbio
SRR25655792	904744704	fasta	pacbio
SRR25655840	1003517448	fasta	pacbio
SRR25655853	936765122	fasta	pacbio
SRR25731320	74645372836	fasta	pacbio
SRR25740156	7200945589	fasta	pacbio
SRR25740403	140710905718	fasta	pacbio
SRR25740404	30370151865	fasta	pacbio
SRR25748136	58806315973	fasta	pacbio
SRR25748588	1464830522	fasta	pacbio
SRR25748598	5168770659	fasta	pacbio
SRR25748609	231085790	fasta	pacbio
SRR25748640	1867027906	fasta	pacbio
SRR25748913	115118124246	fasta	pacbio
SRR25750557	36430631446	fasta	pacbio
SRR25750565	26046350562	fasta	pacbio
SRR25750785	10251118505	fasta	pacbio
SRR28561998	93448777986	fasta	pacbio
SRR30032343	43500045160	fasta	pacbio
SRR30035854	23125234352	fasta	pacbio
SRR30142028	12722794387	fasta	pacbio
SRR30223076	84510853009	fasta	pacbio
SRR30239171	16550206357	fasta	pacbio
SRR30360954	34756635579	fasta	pacbio
SRR6691745	1032591637	fasta	pacbio
SRR6691767	1608396444	fasta	pacbio
SRR6691771	1180525150	fasta	pacbio
SRR6691797	1512398833	fasta	pacbio
SRR6691862	2282227586	fasta	pacbio
SRR6691923	2176007052	fasta	pacbio
SRR6691955	1238383473	fasta	pacbio
SRR6691973	3374458974	fasta	pacbio
SRR6691977	7378126439	fasta	pacbio
SRR6691978	5382648948	fasta	pacbio
SRR6749919	958340182	fasta	pacbio
ERR2531128	1988667305	fastq.gz	pacbio
ERR2695071	1217216115	fastq.gz	pacbio
ERR2854329	1179285488	fastq.gz	pacbio
ERR3041788	1757571324	fastq.gz	pacbio
ERR3130273	2081944162	fastq.gz	pacbio
ERR3313278	1854128277	fastq.gz	pacbio
ERR3313301	2679411929	fastq.gz	pacbio
ERR3313380	1890210195	fastq.gz	pacbio
ERR3313385	1779773756	fastq.gz	pacbio
SRR11747792	31682418688	fastq.gz	pacbio
SRR16708358	3561479984	fastq.gz	pacbio
SRR25382982	2937344410	fastq.gz	pacbio
SRR25384206	2280417414	fastq.gz	pacbio
SRR25655792	280387957	fastq.gz	pacbio
SRR25655840	308663756	fastq.gz	pacbio
SRR25655853	289305239	fastq.gz	pacbio
SRR25731320	22396744359	fastq.gz	pacbio
SRR25740156	2205149961	fastq.gz	pacbio
SRR25740403	41634385565	fastq.gz	pacbio
SRR25740404	15325114911	fastq.gz	pacbio
SRR25748136	17757013638	fastq.gz	pacbio
SRR25748588	446052879	fastq.gz	pacbio
SRR25748598	1582007142	fastq.gz	pacbio
SRR25748609	70743082	fastq.gz	pacbio
SRR25748640	576597938	fastq.gz	pacbio
SRR25748913	34397229575	fastq.gz	pacbio
SRR25750557	15390478164	fastq.gz	pacbio
SRR25750565	20855570766	fastq.gz	pacbio
SRR25750785	3071541577	fastq.gz	pacbio
SRR28561998	46554926871	fastq.gz	pacbio
SRR30032343	19722697792	fastq.gz	pacbio
SRR30035854	18104765098	fastq.gz	pacbio
SRR30142028	10947361370	fastq.gz	pacbio
SRR30223076	36714685778	fastq.gz	pacbio
SRR30239171	12294175335	fastq.gz	pacbio
SRR30360954	27992781903	fastq.gz	pacbio
SRR6691745	859102096	fastq.gz	pacbio
SRR6691767	1363532065	fastq.gz	pacbio
SRR6691771	999257462	fastq.gz	pacbio
SRR6691797	1286873238	fastq.gz	pacbio
SRR6691862	1955328979	fastq.gz	pacbio
SRR6691923	666258111	fastq.gz	pacbio
SRR6691955	1035126841	fastq.gz	pacbio
SRR6691973	1038515937	fastq.gz	pacbio
SRR6691977	2274102472	fastq.gz	pacbio
SRR6691978	1662136502	fastq.gz	pacbio
SRR6749919	830319477	fastq.gz	pacbio
ERR2531128	12963942790	fastq	pacbio
ERR2695071	7809166744	fastq	pacbio
ERR2854329	7616437046	fastq	pacbio
ERR3041788	11291282652	fastq	pacbio
ERR3130273	13494018594	fastq	pacbio
ERR3313278	12004653498	fastq	pacbio
ERR3313301	17732165296	fastq	pacbio
ERR3313380	12384121118	fastq	pacbio
ERR3313385	11704865866	fastq	pacbio
SRR11747792	205483777256	fastq	pacbio
SRR16708358	23622021946	fastq	pacbio
SRR25382982	19786775375	fastq	pacbio
SRR25384206	14881358322	fastq	pacbio
SRR25655792	1806737784	fastq	pacbio
SRR25655840	2004043323	fastq	pacbio
SRR25655853	1872595099	fastq	pacbio
SRR25731320	149232806066	fastq	pacbio
SRR25740156	14380547516	fastq	pacbio
SRR25740403	281330464856	fastq	pacbio
SRR25740404	60723423159	fastq	pacbio
SRR25748136	117480968230	fastq	pacbio
SRR25748588	2926211173	fastq	pacbio
SRR25748598	10322265987	fastq	pacbio
SRR25748609	461690992	fastq	pacbio
SRR25748640	3726391106	fastq	pacbio
SRR25748913	230175225504	fastq	pacbio
SRR25750557	72832966181	fastq	pacbio
SRR25750565	52125160071	fastq	pacbio
SRR25750785	20486201440	fastq	pacbio
SRR28561998	186845526207	fastq	pacbio
SRR30032343	87065328432	fastq	pacbio
SRR30035854	46274201169	fastq	pacbio
SRR30142028	25457688795	fastq	pacbio
SRR30223076	168975532895	fastq	pacbio
SRR30239171	33091597898	fastq	pacbio
SRR30360954	69496821876	fastq	pacbio
SRR6691745	2061883001	fastq	pacbio
SRR6691767	3213409455	fastq	pacbio
SRR6691771	2357699687	fastq	pacbio
SRR6691797	3021413804	fastq	pacbio
SRR6691862	4560913228	fastq	pacbio
SRR6691923	4347132332	fastq	pacbio
SRR6691955	2473431080	fastq	pacbio
SRR6691973	6741365742	fastq	pacbio
SRR6691977	14736767608	fastq	pacbio
SRR6691978	10747388486	fastq	pacbio
SRR6749919	1916050380	fastq	pacbio
